pupil_id,attendance_date,attendance_status,date_recorded,session_json
P010,2024-09-13,Present,2024-09-13,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-09-16,Present,2024-09-16,
P010,2024-09-17,Present,2024-09-17,
P010,2024-09-18,Present,2024-09-18,
P010,2024-09-19,Present,2024-09-19,
P010,2024-09-20,Present,2024-09-20,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-09-23,Present,23/09/2024,
P010,2024-09-24,Present,2024-09-24,"{""am"": ""Absent"", ""pm"": ""Absent"", ""late_arrival"": false}"
P010,2024-09-25,Present,2024-09-25,
P010,2024-09-26,Present,2024-09-26,
P010,2024-09-27,Authorised Absence,2024-09-27,
P010,2024-09-30,Present,2024-09-30,
P010,2024-10-01,Present,01/10/2024,
P010,2024-10-02,N/A,2024-10-02,
P010,2024-10-03,Present,03/10/2024,
P010,2024-10-04,Present,10-04-2024,
P010,2024-10-07,Present,2024-10-07,
P010,2024-10-08,Present,2024-10-08,
P010,2024-10-09,Present,2024-10-09,
P010,2024-10-10,Present,2024-10-10,
P010,2024-10-11,Present,2024-10-11,
P010,2024-10-14,Present,2024-10-14,
P010,2024-10-15,Present,2024-10-15,
P010,2024-10-16,I,2024-10-16,
P010,2024-10-17,Present,10-17-2024,
P010,2024-10-18,Present,2024-10-18,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-10-21,Present,10-21-2024,
P010,2024-10-22,Present,22/10/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-10-23,U,23/10/2024,
P010,2024-10-24,Present,2024-10-24,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-10-25,Present,2024-10-25,
P010,2024-11-04,P,2024-11-04,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P010,2024-11-05,ill,2024-11-05,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-11-06,Present,06/11/2024,
P010,2024-11-07,Present,2024-11-07,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-11-08,Present,2024-11-08,
P010,2024-11-11,present,11/11/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-11-12,I,2024-11-12,
P010,2024-11-13,Authorised Absence,13/11/2024,
P010,2024-11-14,Illness,2024-11-14,
P010,2024-11-15,U,2024-11-15,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-11-18,Present,18/11/2024,
P010,2024-11-19,Present,19/11/2024,
P010,2024-11-20,Present,11-20-2024,
P010,2024-11-21,Present,21/11/2024,
P010,2024-11-22,Present,2024-11-22,
P010,2024-11-25,Present,2024-11-25,
P010,2024-11-26,Present,26/11/2024,
P010,2024-11-27,Present,2024-11-27,
P010,2024-11-28,present,28/11/2024,
P010,2024-11-29,Present,2024-11-29,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-12-02,Present,02/12/2024,
P010,2024-12-03,Authorised Absence,2024-12-03,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-12-04,Present,2024-12-04,
P010,2024-12-05,Present,2024-12-05,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": true}"
P010,2024-12-06,present,2024-12-06,
P010,2024-12-09,Present,2024-12-09,"{""am"": ""Absent"", ""pm"": ""Absent"", ""late_arrival"": false}"
P010,2024-12-10,ill,10/12/2024,
P010,2024-12-11,P,2024-12-11,
P010,2024-12-12,Present,2024-12-12,
P010,2024-12-13,Present,2024-12-13,
P010,2024-12-16,I,2024-12-16,
P010,2024-12-17,Present,2024-12-17,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2024-12-18,Present,18/12/2024,
P010,2024-12-19,N/A,19/12/2024,
P010,2024-12-20,Present,2024-12-20,
P010,2025-01-06,P,2025-01-06,
P010,2025-01-07,Present,2025-01-07,
P010,2025-01-08,Present,2025-01-08,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-01-09,Present,2025-01-09,
P010,2025-01-10,Present,10/01/2025,
P010,2025-01-13,Present,2025-01-13,
P010,2025-01-14,Present,2025-01-14,
P010,2025-01-15,Present,15/01/2025,
P010,2025-01-16,Present,2025-01-16,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-01-17,Present,2025-01-17,
P010,2025-01-20,I,01-20-2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-01-21,Present,01-21-2025,
P010,2025-01-22,Present,2025-01-22,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-01-23,Present,23/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-01-24,Present,2025-01-24,
P010,2025-01-27,Present,2025-01-27,
P010,2025-01-28,Present,01-28-2025,
P010,2025-01-29,ill,2025-01-29,
P010,2025-01-30,Present,2025-01-30,
P010,2025-01-31,Present,2025-01-31,
P010,2025-02-03,Present,02-03-2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-02-04,Illness,2025-02-04,
P010,2025-02-05,Present,05/02/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-02-06,Present,2025-02-06,
P010,2025-02-07,Present,2025-02-07,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-02-10,,2025-02-10,
P010,2025-02-11,Present,2025-02-11,
P010,2025-02-12,Present,2025-02-12,
P010,2025-02-13,Present,02-13-2025,
P010,2025-02-14,Authorised Absence,2025-02-14,
P010,2025-02-24,Present,02-24-2025,
P010,2025-02-25,Unauthorised,2025-02-25,
P010,2025-02-26,Present,26/02/2025,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-02-27,Present,2025-02-27,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": true}"
P010,2025-02-28,P,2025-02-28,
P010,2025-03-03,P,03-03-2025,
P010,2025-03-04,Present,2025-03-04,
P010,2025-03-05,Present,05/03/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P010,2025-03-06,Present,2025-03-06,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-03-07,Present,2025-03-07,
P010,2025-03-10,Present,2025-03-10,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-03-11,Present,2025-03-11,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P010,2025-03-12,Present,2025-03-12,
P010,2025-03-13,Unauthorised,2025-03-13,
P010,2025-03-14,Present,2025-03-14,
P010,2025-03-17,Authorised Absence,2025-03-17,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P010,2025-03-18,P,2025-03-18,
P010,2025-03-19,Present,03-19-2025,
P010,2025-03-20,Present,2025-03-20,
P010,2025-03-21,Present,21/03/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P010,2025-03-24,Present,2025-03-24,
P010,2025-03-25,Present,2025-03-25,
P010,2025-03-26,Present,2025-03-26,
P010,2025-03-27,Present,2025-03-27,
P010,2025-03-28,Present,03-28-2025,
P016,2024-09-02,Present,2024-09-02,
P016,2024-09-03,Present,2024-09-03,
P016,2024-09-04,Present,2024-09-04,
P016,2024-09-05,Present,2024-09-05,
P016,2024-09-06,Present,2024-09-06,
P016,2024-09-09,Present,2024-09-09,
P016,2024-09-10,Present,2024-09-10,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-09-11,Present,2024-09-11,
P016,2024-09-12,Authorised Absence,2024-09-12,
P016,2024-09-13,Present,2024-09-13,
P016,2024-09-16,Present,2024-09-16,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-09-17,Present,2024-09-17,
P016,2024-09-18,Present,18/09/2024,
P016,2024-09-19,Present,19/09/2024,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P016,2024-09-20,Authorised Absence,20/09/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-09-23,ill,2024-09-23,
P016,2024-09-24,Illness,2024-09-24,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P016,2024-09-25,Present,2024-09-25,
P016,2024-09-26,Present,2024-09-26,
P016,2024-09-27,present,2024-09-27,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-09-30,Present,2024-09-30,
P016,2024-10-01,Present,2024-10-01,
P016,2024-10-02,Present,2024-10-02,
P016,2024-10-03,P,2024-10-03,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-10-04,present,2024-10-04,
P016,2024-10-07,Present,10-07-2024,
P016,2024-10-08,Authorised Absence,2024-10-08,
P016,2024-10-09,Present,2024-10-09,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-10-10,Present,10/10/2024,
P016,2024-10-11,N/A,11/10/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-10-14,Present,2024-10-14,
P016,2024-10-15,Present,10-15-2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-10-16,Present,2024-10-16,
P016,2024-10-17,Present,2024-10-17,
P016,2024-10-18,Unauthorised,10-18-2024,
P016,2024-10-21,N/A,2024-10-21,
P016,2024-10-22,Present,2024-10-22,
P016,2024-10-23,Present,2024-10-23,
P016,2024-10-24,Present,24/10/2024,
P016,2024-10-25,ill,2024-10-25,
P016,2024-11-04,Present,2024-11-04,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P016,2024-11-05,Present,2024-11-05,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-11-06,Present,11-06-2024,
P016,2024-11-07,Present,07/11/2024,
P016,2024-11-08,present,2024-11-08,
P016,2024-11-11,Present,11-11-2024,
P016,2024-11-12,Present,2024-11-12,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-11-13,Present,2024-11-13,
P016,2024-11-14,Present,14/11/2024,
P016,2024-11-15,P,2024-11-15,
P016,2024-11-18,Present,2024-11-18,
P016,2024-11-19,Present,2024-11-19,
P016,2024-11-20,Present,2024-11-20,
P016,2024-11-21,Present,2024-11-21,
P016,2024-11-22,Present,2024-11-22,
P016,2024-11-25,present,2024-11-25,
P016,2024-11-26,Present,26/11/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-11-27,Present,2024-11-27,
P016,2024-11-28,Present,2024-11-28,
P016,2024-11-29,Present,11-29-2024,
P016,2024-12-02,present,02/12/2024,
P016,2024-12-03,Present,2024-12-03,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-12-04,Present,2024-12-04,
P016,2024-12-05,Present,2024-12-05,
P016,2024-12-06,Present,2024-12-06,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-12-09,Present,09/12/2024,
P016,2024-12-10,Present,2024-12-10,
P016,2024-12-11,Present,11/12/2024,
P016,2024-12-12,Present,12/12/2024,
P016,2024-12-13,Present,2024-12-13,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-12-16,I,12-16-2024,
P016,2024-12-17,Present,17/12/2024,
P016,2024-12-18,Present,2024-12-18,
P016,2024-12-19,Unauthorised,2024-12-19,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2024-12-20,Present,2024-12-20,
P016,2025-01-06,P,01-06-2025,
P016,2025-01-07,Present,07/01/2025,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P016,2025-01-08,I,08/01/2025,
P016,2025-01-09,ill,01-09-2025,
P016,2025-01-10,Present,10/01/2025,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P016,2025-01-13,Authorised Absence,2025-01-13,
P016,2025-01-14,Present,2025-01-14,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": true}"
P016,2025-01-15,Present,2025-01-15,
P016,2025-01-16,I,2025-01-16,
P016,2025-01-17,Present,01-17-2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-01-20,Present,2025-01-20,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-01-21,Present,21/01/2025,
P016,2025-01-22,P,2025-01-22,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-01-23,Present,2025-01-23,
P016,2025-01-24,Present,24/01/2025,
P016,2025-01-27,Present,2025-01-27,
P016,2025-01-28,Present,2025-01-28,
P016,2025-01-29,Present,2025-01-29,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-01-30,Present,01-30-2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-01-31,Present,2025-01-31,
P016,2025-02-03,Present,03/02/2025,
P016,2025-02-04,Present,2025-02-04,
P016,2025-02-05,Present,05/02/2025,
P016,2025-02-06,Authorised Absence,2025-02-06,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-02-07,Present,02-07-2025,
P016,2025-02-10,Present,10/02/2025,
P016,2025-02-11,Present,2025-02-11,
P016,2025-02-12,Authorised Absence,2025-02-12,
P016,2025-02-13,ill,2025-02-13,
P016,2025-02-14,Illness,2025-02-14,
P016,2025-02-24,Present,2025-02-24,
P016,2025-02-25,present,2025-02-25,
P016,2025-02-26,Present,2025-02-26,
P016,2025-02-27,Illness,2025-02-27,
P016,2025-02-28,Present,2025-02-28,
P016,2025-03-03,Present,03/03/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-03-04,Present,03-04-2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-03-05,Present,05/03/2025,
P016,2025-03-06,P,2025-03-06,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P016,2025-03-07,Present,2025-03-07,
P016,2025-03-10,Present,2025-03-10,
P016,2025-03-11,Present,2025-03-11,
P016,2025-03-12,Present,12/03/2025,
P016,2025-03-13,present,03-13-2025,
P016,2025-03-14,I,2025-03-14,
P016,2025-03-17,present,2025-03-17,
P016,2025-03-18,Present,18/03/2025,
P016,2025-03-19,Present,2025-03-19,
P016,2025-03-20,Present,2025-03-20,
P016,2025-03-21,Present,21/03/2025,
P016,2025-03-24,Present,03-24-2025,
P016,2025-03-25,Present,2025-03-25,
P016,2025-03-26,present,26/03/2025,
P016,2025-03-27,Present,2025-03-27,
P016,2025-03-28,Authorised Absence,2025-03-28,
P017,2024-09-02,Present,09-02-2024,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-09-03,Present,2024-09-03,
P017,2024-09-04,Present,2024-09-04,
P017,2024-09-05,Authorised Absence,2024-09-05,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-09-06,Present,06/09/2024,
P017,2024-09-09,Present,2024-09-09,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P017,2024-09-10,Illness,09-10-2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-09-11,Present,2024-09-11,
P017,2024-09-12,I,2024-09-12,
P017,2024-09-13,Present,2024-09-13,
P017,2024-09-16,Present,16/09/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-09-17,Present,2024-09-17,
P017,2024-09-18,present,2024-09-18,
P017,2024-09-19,Present,09-19-2024,
P017,2024-09-20,Present,2024-09-20,
P017,2024-09-23,Present,2024-09-23,
P017,2024-09-24,Present,2024-09-24,
P017,2024-09-25,I,25/09/2024,
P017,2024-09-26,,2024-09-26,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-09-27,Present,2024-09-27,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-09-30,Present,2024-09-30,
P017,2024-10-01,Present,10-01-2024,
P017,2024-10-02,P,2024-10-02,
P017,2024-10-03,Present,2024-10-03,
P017,2024-10-04,Present,2024-10-04,
P017,2024-10-07,Present,2024-10-07,
P017,2024-10-08,Present,2024-10-08,
P017,2024-10-09,Present,10-09-2024,
P017,2024-10-10,Present,2024-10-10,
P017,2024-10-11,Present,2024-10-11,
P017,2024-10-14,Present,2024-10-14,
P017,2024-10-15,Present,10-15-2024,
P017,2024-10-16,Present,2024-10-16,
P017,2024-10-17,ill,2024-10-17,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-10-18,present,2024-10-18,
P017,2024-10-21,Present,2024-10-21,
P017,2024-10-22,Present,22/10/2024,
P017,2024-10-23,Present,2024-10-23,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-10-24,Present,2024-10-24,
P017,2024-10-25,Present,2024-10-25,
P017,2024-11-04,Authorised Absence,04/11/2024,
P017,2024-11-05,Present,11-05-2024,
P017,2024-11-06,present,2024-11-06,
P017,2024-11-07,Authorised Absence,2024-11-07,
P017,2024-11-08,Present,08/11/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-11-11,Present,2024-11-11,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": true}"
P017,2024-11-12,Present,12/11/2024,
P017,2024-11-13,Authorised Absence,13/11/2024,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P017,2024-11-14,P,14/11/2024,
P017,2024-11-15,Present,15/11/2024,
P017,2024-11-18,Present,2024-11-18,
P017,2024-11-19,I,2024-11-19,
P017,2024-11-20,Present,11-20-2024,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P017,2024-11-21,Present,2024-11-21,
P017,2024-11-22,Present,11-22-2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-11-25,Present,25/11/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-11-26,Authorised Absence,11-26-2024,
P017,2024-11-27,I,2024-11-27,
P017,2024-11-28,Illness,2024-11-28,
P017,2024-11-29,P,2024-11-29,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-12-02,Present,2024-12-02,
P017,2024-12-03,Present,03/12/2024,
P017,2024-12-04,U,2024-12-04,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2024-12-05,Present,2024-12-05,
P017,2024-12-06,Present,2024-12-06,"{""am"": ""Absent"", ""pm"": ""Absent"", ""late_arrival"": true}"
P017,2024-12-09,Present,2024-12-09,
P017,2024-12-10,Present,2024-12-10,
P017,2024-12-11,Present,2024-12-11,
P017,2024-12-12,Present,2024-12-12,
P017,2024-12-13,Present,2024-12-13,
P017,2024-12-16,Present,2024-12-16,
P017,2024-12-17,U,17/12/2024,
P017,2024-12-18,Present,18/12/2024,
P017,2024-12-19,Present,2024-12-19,
P017,2024-12-20,Present,2024-12-20,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P017,2025-01-06,Present,2025-01-06,
P017,2025-01-07,Present,2025-01-07,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2025-01-08,Present,2025-01-08,
P017,2025-01-09,Present,09/01/2025,
P017,2025-01-10,Present,2025-01-10,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2025-01-13,Present,01-13-2025,
P017,2025-01-14,Present,2025-01-14,
P017,2025-01-15,Present,2025-01-15,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2025-01-16,Present,16/01/2025,
P017,2025-01-17,Present,2025-01-17,
P017,2025-01-20,Present,2025-01-20,
P017,2025-01-21,Present,2025-01-21,
P017,2025-01-22,Present,2025-01-22,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2025-01-23,Present,23/01/2025,
P017,2025-01-24,Present,2025-01-24,
P017,2025-01-27,Present,2025-01-27,
P017,2025-01-28,Present,2025-01-28,
P017,2025-01-29,Present,29/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P017,2025-01-30,P,01-30-2025,
P017,2025-01-31,Present,31/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2025-02-03,Present,2025-02-03,
P017,2025-02-04,Present,2025-02-04,
P017,2025-02-05,present,2025-02-05,
P017,2025-02-06,Present,2025-02-06,
P017,2025-02-07,Present,02-07-2025,
P017,2025-02-10,Present,2025-02-10,
P017,2025-02-11,ill,2025-02-11,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2025-02-12,Present,2025-02-12,
P017,2025-02-13,Present,2025-02-13,
P017,2025-02-14,Present,2025-02-14,
P017,2025-02-24,Present,02-24-2025,
P017,2025-02-25,Present,02-25-2025,
P017,2025-02-26,I,2025-02-26,
P017,2025-02-27,Present,2025-02-27,
P017,2025-02-28,Present,2025-02-28,
P017,2025-03-03,Present,03/03/2025,
P017,2025-03-04,Present,2025-03-04,
P017,2025-03-05,,2025-03-05,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2025-03-06,Present,2025-03-06,
P017,2025-03-07,Present,03-07-2025,
P017,2025-03-10,Present,2025-03-10,
P017,2025-03-11,Present,2025-03-11,
P017,2025-03-12,I,2025-03-12,
P017,2025-03-13,Authorised Absence,13/03/2025,
P017,2025-03-14,Present,2025-03-14,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P017,2025-03-17,N/A,2025-03-17,
P017,2025-03-18,Present,18/03/2025,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P017,2025-03-19,Present,19/03/2025,
P017,2025-03-20,Present,20/03/2025,
P017,2025-03-21,Present,03-21-2025,
P017,2025-03-24,Present,2025-03-24,
P017,2025-03-25,Present,2025-03-25,
P017,2025-03-26,Present,2025-03-26,
P017,2025-03-27,Present,2025-03-27,
P017,2025-03-28,Present,2025-03-28,
P018,2024-09-02,Present,2024-09-02,
P018,2024-09-03,Present,03/09/2024,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": true}"
P018,2024-09-04,Present,2024-09-04,
P018,2024-09-05,Present,05/09/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-09-06,Present,09-06-2024,
P018,2024-09-09,Present,2024-09-09,
P018,2024-09-10,Present,2024-09-10,
P018,2024-09-11,Present,11/09/2024,
P018,2024-09-12,U,12/09/2024,
P018,2024-09-13,Present,2024-09-13,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-09-16,Present,16/09/2024,
P018,2024-09-17,Present,09-17-2024,
P018,2024-09-18,present,09-18-2024,
P018,2024-09-19,Present,2024-09-19,
P018,2024-09-20,Illness,20/09/2024,
P018,2024-09-23,Present,2024-09-23,
P018,2024-09-24,Present,2024-09-24,
P018,2024-09-25,Present,25/09/2024,
P018,2024-09-26,Present,2024-09-26,
P018,2024-09-27,Present,2024-09-27,
P018,2024-09-30,Present,2024-09-30,
P018,2024-10-01,Illness,2024-10-01,
P018,2024-10-02,present,02/10/2024,
P018,2024-10-03,P,2024-10-03,
P018,2024-10-04,Present,2024-10-04,
P018,2024-10-07,Present,2024-10-07,
P018,2024-10-08,Present,10-08-2024,
P018,2024-10-09,I,2024-10-09,
P018,2024-10-10,Present,10/10/2024,
P018,2024-10-11,Illness,2024-10-11,
P018,2024-10-14,Present,2024-10-14,
P018,2024-10-15,Present,2024-10-15,
P018,2024-10-16,Present,2024-10-16,
P018,2024-10-17,Present,2024-10-17,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-10-18,Present,2024-10-18,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-10-21,Present,2024-10-21,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-10-22,Present,2024-10-22,
P018,2024-10-23,Present,2024-10-23,
P018,2024-10-24,Present,24/10/2024,
P018,2024-10-25,I,10-25-2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-11-04,Present,04/11/2024,
P018,2024-11-05,Present,2024-11-05,
P018,2024-11-06,I,06/11/2024,
P018,2024-11-07,Present,07/11/2024,
P018,2024-11-08,Authorised Absence,2024-11-08,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-11-11,Present,2024-11-11,
P018,2024-11-12,Present,11-12-2024,
P018,2024-11-13,Present,2024-11-13,
P018,2024-11-14,present,14/11/2024,
P018,2024-11-15,Present,2024-11-15,
P018,2024-11-18,Present,2024-11-18,
P018,2024-11-19,Present,19/11/2024,
P018,2024-11-20,Present,2024-11-20,
P018,2024-11-21,Present,21/11/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-11-22,Present,2024-11-22,
P018,2024-11-25,Present,2024-11-25,
P018,2024-11-26,Present,26/11/2024,
P018,2024-11-27,Present,27/11/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-11-28,Authorised Absence,2024-11-28,
P018,2024-11-29,Present,2024-11-29,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-12-02,P,02/12/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-12-03,,2024-12-03,
P018,2024-12-04,Present,04/12/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-12-05,present,2024-12-05,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-12-06,Present,2024-12-06,
P018,2024-12-09,Present,2024-12-09,
P018,2024-12-10,present,2024-12-10,
P018,2024-12-11,Present,12-11-2024,
P018,2024-12-12,Present,12/12/2024,
P018,2024-12-13,Present,2024-12-13,
P018,2024-12-16,Present,2024-12-16,
P018,2024-12-17,Present,2024-12-17,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2024-12-18,Present,18/12/2024,
P018,2024-12-19,Present,2024-12-19,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P018,2024-12-20,Present,2024-12-20,
P018,2025-01-06,Present,06/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-01-07,Present,2025-01-07,
P018,2025-01-08,Present,08/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P018,2025-01-09,Present,09/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-01-10,Present,2025-01-10,
P018,2025-01-13,Present,2025-01-13,
P018,2025-01-14,I,2025-01-14,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-01-15,present,2025-01-15,
P018,2025-01-16,ill,01-16-2025,
P018,2025-01-17,Present,17/01/2025,
P018,2025-01-20,Present,2025-01-20,
P018,2025-01-21,Present,2025-01-21,
